	highly_variable	chrom	manual_annotation_peaks	leiden_v1_r1
16-16546650-16547495	True	16	unassigned	6
16-16611017-16611445	True	16	unassigned	5
16-16628220-16628419	True	16	unassigned	5
16-16639949-16641652	True	16	tail_bud_late	1
16-16648049-16648446	True	16	tail_bud_late	11
16-16668462-16668854	True	16	unassigned	12
16-16698703-16700145	True	16	midbrain_hindbrain_boundary	3
16-16704060-16704629	True	16	hindbrain	3
16-16710025-16710626	True	16	tail_bud_late	3
16-16711901-16713120	True	16	hindbrain	3
16-16713472-16714251	True	16	midbrain_hindbrain_boundary	3
16-16724656-16724855	True	16	tail_bud_late	11
16-16837469-16838839	True	16	floor_plate	3
16-16983061-16983553	True	16	optic_cup_early	0
16-17062893-17063701	True	16	tail_bud_late	1
16-17074826-17075637	True	16	unassigned	8
16-17092758-17093192	True	16	hemangioblasts	8
16-17144876-17145278	True	16	unassigned	9
16-17154018-17154570	True	16	unassigned	28
16-17181550-17181845	True	16	unassigned	24
16-17199408-17200334	True	16	unassigned	9
16-17243858-17244059	True	16	unassigned	18
16-17245946-17246865	True	16	optic_cup_early	0
16-17299571-17300492	True	16	hemangioblasts	8
16-17313899-17314165	True	16	unassigned	6
16-17334989-17335259	True	16	unassigned	17
16-17364373-17364648	True	16	optic_cup_early	0
16-17438083-17438442	True	16	unassigned	18
16-17442670-17443605	True	16	unassigned	6
16-17449121-17449920	True	16	optic_cup_early	0
16-17455122-17455591	True	16	unassigned	2
16-17481226-17481620	True	16	unassigned	5
16-17528673-17529942	True	16	optic_cup_early	0
16-17532001-17533186	True	16	optic_cup_early	0
16-17629133-17629630	True	16	unassigned	16
16-17651689-17652015	True	16	unassigned	21
16-17674420-17675273	True	16	tail_bud_late	1
16-17911969-17912268	True	16	unassigned	4
16-17940624-17941304	True	16	tail_bud_late	11
16-17956828-17957089	True	16	unassigned	13
16-17972488-17973210	True	16	unassigned	7
16-17973552-17973751	True	16	unassigned	5
16-17991124-17991450	True	16	unassigned	16
16-18008182-18008715	True	16	unassigned	2
16-18028900-18029181	True	16	unassigned	26
16-18083439-18083652	True	16	unassigned	4
16-18102295-18102552	True	16	unassigned	21
16-18102983-18103265	True	16	unassigned	29
16-18165823-18166248	True	16	unassigned	18
16-18168945-18169177	True	16	unassigned	32
16-18381131-18381444	True	16	unassigned	5
16-18390363-18390562	True	16	unassigned	27
16-18397603-18397807	True	16	unassigned	14
16-18402828-18403494	True	16	unassigned	24
16-18437893-18438259	True	16	unassigned	5
16-18497897-18498417	True	16	unassigned	10
16-18538061-18538900	True	16	optic_cup_early	0
16-18552337-18552879	True	16	unassigned	16
16-18569825-18570122	True	16	unassigned	32
16-18607269-18607547	True	16	unassigned	5
16-18620835-18621163	True	16	optic_cup_early	0
16-18631482-18632049	True	16	tail_bud_late	1
16-18653814-18654187	True	16	tail_bud_late	11
16-18673578-18673917	True	16	unassigned	2
16-18686267-18686601	True	16	unassigned	2
16-18692050-18692585	True	16	unassigned	15
16-18728226-18728425	True	16	unassigned	7
16-18848384-18849740	True	16	unassigned	3
16-18860615-18860814	True	16	unassigned	18
16-18899679-18900274	True	16	hindbrain	3
16-18906439-18906839	True	16	tail_bud_late	1
16-18935676-18936616	True	16	tail_bud_late	1
16-18942614-18943211	True	16	tail_bud_late	1
16-18986384-18986645	True	16	unassigned	2
16-19025672-19025896	True	16	unassigned	10
16-19047851-19048221	True	16	unassigned	8
16-19083088-19083505	True	16	hemangioblasts	8
16-19085047-19085471	True	16	unassigned	18
16-19125125-19125480	True	16	optic_cup_early	0
16-19137944-19138649	True	16	optic_cup_early	0
16-19176877-19177986	True	16	optic_cup_early	0
16-19182665-19182976	True	16	unassigned	10
16-19207787-19208521	True	16	unassigned	9
16-19227432-19228051	True	16	unassigned	10
16-19258016-19258797	True	16	unassigned	16
16-19289847-19291396	True	16	tail_bud_late	1
16-19299354-19300001	True	16	tail_bud_late	1
16-19320223-19320584	True	16	tail_bud_late	1
16-19327313-19328108	True	16	tail_bud_late	1
16-19338399-19338986	True	16	unassigned	12
16-19346067-19347724	True	16	optic_cup_early	0
16-19392567-19393727	True	16	hindbrain	3
16-19440334-19441217	True	16	unassigned	22
16-19442235-19442857	True	16	floor_plate	3
16-19443610-19444520	True	16	floor_plate	3
16-19445394-19447111	True	16	floor_plate	3
16-19463236-19463465	True	16	optic_cup_early	0
16-19482539-19483962	True	16	floor_plate	3
16-19485353-19485570	True	16	optic_cup_early	0
16-19502501-19503392	True	16	tail_bud_late	1
16-19572060-19572297	True	16	tail_bud_late	11
16-19639427-19639967	True	16	optic_cup_early	0
16-19760695-19761105	True	16	unassigned	4
16-19778948-19780065	True	16	lateral_plate	20
16-19784667-19785030	True	16	unassigned	20
16-19794447-19795244	True	16	unassigned	9
16-19858111-19859041	True	16	notochord	20
16-19892324-19893285	True	16	tail_bud_late	1
16-19908481-19909007	True	16	unassigned	7
16-19928108-19928466	True	16	unassigned	16
16-19932559-19932804	True	16	unassigned	8
16-19945399-19946053	True	16	unassigned	2
16-19948676-19949506	True	16	unassigned	15
16-19953920-19954198	True	16	unassigned	13
16-19962059-19962511	True	16	unassigned	2
16-19965936-19966498	True	16	unassigned	8
16-19972329-19972690	True	16	unassigned	5
16-19973110-19973431	True	16	tail_bud_late	1
16-20039204-20039414	True	16	unassigned	2
16-20050904-20051851	True	16	unassigned	28
16-20057351-20058110	True	16	tail_bud_late	1
16-20061552-20061964	True	16	optic_cup_early	1
16-20065078-20065304	True	16	unassigned	5
16-20126908-20127369	True	16	unassigned	13
16-20189230-20190738	True	16	unassigned	16
16-20208551-20208786	True	16	unassigned	4
16-20217076-20217829	True	16	tail_bud_late	1
16-20262461-20263010	True	16	unassigned	16
16-20322484-20322698	True	16	unassigned	2
16-20357856-20358235	True	16	tail_bud_late	1
16-20362240-20363080	True	16	optic_cup_early	0
16-20386306-20386604	True	16	unassigned	14
16-20392910-20394368	True	16	optic_cup_early	0
16-20424425-20424933	True	16	unassigned	20
16-20459251-20459452	True	16	unassigned	24
16-20508144-20508556	True	16	unassigned	5
16-20542108-20542545	True	16	PSM	12
16-20549211-20549750	True	16	tail_bud_late	1
16-20556550-20556773	True	16	optic_cup_early	0
16-20604094-20605256	True	16	lateral_plate	20
16-20645742-20645951	True	16	unassigned	21
16-20646598-20647257	True	16	tail_bud_late	9
16-20647784-20648993	True	16	unassigned	0
16-20674853-20675261	True	16	unassigned	1
16-20698094-20698542	True	16	tail_bud_late	1
16-20777190-20777389	True	16	unassigned	21
16-20792659-20792898	True	16	tail_bud_late	11
16-20796208-20796510	True	16	tail_bud_late	11
16-20811528-20812133	True	16	optic_cup_early	22
16-20813162-20814070	True	16	optic_cup_early	0
16-20824199-20824793	True	16	optic_cup_early	0
16-20851416-20851648	True	16	tail_bud_late	1
16-20856106-20856441	True	16	unassigned	5
16-20894722-20895259	True	16	unassigned	12
16-20925570-20927444	True	16	PSM	3
16-20967887-20968691	True	16	PSM	3
16-21001111-21001315	True	16	unassigned	5
16-21026859-21027573	True	16	optic_cup_early	0
16-21051825-21052451	True	16	endo_pancreas	3
16-21067019-21067890	True	16	unassigned	3
16-21094968-21096318	True	16	lateral_plate	20
16-21101519-21102213	True	16	optic_cup_early	0
16-21140376-21140950	True	16	tail_bud_late	1
16-21191115-21192009	True	16	unassigned	13
16-21277268-21278097	True	16	optic_cup_early	0
16-21283415-21283731	True	16	unassigned	14
16-21317355-21317597	True	16	unassigned	14
16-21327454-21327762	True	16	unassigned	13
16-21364323-21365521	True	16	optic_cup_early	0
16-21397104-21397329	True	16	unassigned	32
16-21402023-21402836	True	16	PSM	12
16-21444378-21445271	True	16	optic_cup_early	0
16-21520923-21521141	True	16	unassigned	14
16-21525999-21526571	True	16	optic_cup_early	0
16-21555742-21556668	True	16	floor_plate	3
16-21768796-21769535	True	16	tail_bud_late	1
16-21774842-21775147	True	16	tail_bud_late	11
16-21799696-21800274	True	16	optic_cup_early	0
16-21816311-21816552	True	16	unassigned	17
16-21816567-21816766	True	16	unassigned	21
16-21848528-21849627	True	16	unassigned	14
16-21857407-21857606	True	16	unassigned	29
16-21866081-21866544	True	16	unassigned	14
16-21892003-21892476	True	16	unassigned	2
16-21929343-21929873	True	16	unassigned	2
16-21995458-21996171	True	16	optic_cup_early	0
16-22002123-22002416	True	16	unassigned	17
16-22028855-22029262	True	16	unassigned	33
16-22034656-22035037	True	16	unassigned	24
16-22062196-22062596	True	16	unassigned	19
16-22093581-22094522	True	16	unassigned	12
16-22097962-22098807	True	16	tail_bud_late	1
16-22120266-22120833	True	16	unassigned	17
16-22141487-22141805	True	16	unassigned	17
16-22143119-22143375	True	16	unassigned	6
16-22145212-22145617	True	16	unassigned	13
16-22145855-22146208	True	16	optic_cup_early	0
16-22178885-22179298	True	16	unassigned	8
16-22179800-22180001	True	16	unassigned	30
16-22195807-22196198	True	16	unassigned	2
16-22196622-22197175	True	16	optic_cup_early	0
16-22241721-22242077	True	16	unassigned	8
16-22252925-22253839	True	16	unassigned	4
16-22295716-22295915	True	16	unassigned	15
16-22323228-22324455	True	16	optic_cup_early	0
16-22341783-22342007	True	16	optic_cup_early	0
16-22347695-22348075	True	16	unassigned	24
16-22348697-22349367	True	16	unassigned	18
16-22358499-22359084	True	16	unassigned	7
16-22361566-22361964	True	16	unassigned	4
16-22362930-22363193	True	16	unassigned	10
16-22391937-22392955	True	16	unassigned	7
16-22459944-22460544	True	16	tail_bud_late	11
16-22461042-22461520	True	16	unassigned	16
16-22474556-22474826	True	16	unassigned	26
16-22484712-22484916	True	16	unassigned	7
16-22493326-22493537	True	16	unassigned	24
16-22493825-22494254	True	16	unassigned	14
16-22534938-22535710	True	16	optic_cup_early	0
16-22539744-22540091	True	16	unassigned	10
16-22567947-22569049	True	16	PSM	12
16-22585619-22585907	True	16	hatching_gland	6
16-22669678-22669877	True	16	unassigned	21
16-22673081-22673747	True	16	optic_cup_early	0
16-22760554-22761064	True	16	hatching_gland	6
16-22831780-22832005	True	16	unassigned	7
16-22856586-22857419	True	16	hemangioblasts	8
16-22982246-22983201	True	16	optic_cup_early	0
16-23022127-23022326	True	16	unassigned	24
16-23022484-23023288	True	16	optic_cup_early	0
16-23185644-23186086	True	16	tail_bud_late	1
16-23287955-23288836	True	16	unassigned	3
16-23356627-23357385	True	16	tail_bud_late	1
16-23390815-23391806	True	16	epidermis	15
16-23413674-23413905	True	16	unassigned	6
16-23417536-23417979	True	16	unassigned	4
16-23435682-23435937	True	16	unassigned	7
16-23441562-23442093	True	16	optic_cup_early	0
16-23484412-23484771	True	16	unassigned	16
16-23484784-23485105	True	16	unassigned	16
16-23536748-23536956	True	16	optic_cup_early	0
16-23573704-23575556	True	16	tail_bud_late	1
16-23585023-23585297	True	16	unassigned	4
16-23594078-23595194	True	16	muscle	9
16-23626528-23627153	True	16	enteric_neurons	23
16-23629137-23629692	True	16	unassigned	16
16-23639152-23640027	True	16	unassigned	5
16-23644869-23645305	True	16	unassigned	13
16-23709293-23710467	True	16	unassigned	22
16-23720022-23720384	True	16	unassigned	13
16-23726397-23726768	True	16	optic_cup_early	0
16-23745971-23746781	True	16	hematopoietic_vasculature	8
16-23856014-23856213	True	16	unassigned	24
16-23877407-23877699	True	16	unassigned	30
16-23935650-23936062	True	16	tail_bud_late	1
16-23956440-23957097	True	16	tail_bud_late	1
16-23973490-23975913	True	16	PSM	12
16-23991876-23992389	True	16	optic_cup_early	0
16-24051274-24051762	True	16	optic_cup_early	0
16-24147598-24148129	True	16	optic_cup_early	0
16-24173223-24173757	True	16	muscle	9
16-24210420-24210995	True	16	optic_cup_early	0
16-24223679-24223900	True	16	unassigned	26
16-24232292-24232552	True	16	unassigned	5
16-24233803-24234002	True	16	unassigned	10
16-24261073-24261753	True	16	optic_cup_early	12
16-24301979-24303491	True	16	unassigned	22
16-24334468-24335867	True	16	tail_bud_late	1
16-24362706-24363533	True	16	midbrain_hindbrain_boundary	3
16-24402328-24402909	True	16	tail_bud_late	11
16-24415802-24416048	True	16	enteric_neurons	23
16-24537382-24537815	True	16	unassigned	10
16-24572471-24573121	True	16	optic_cup_early	0
16-24577739-24578992	True	16	tail_bud_late	1
16-24583839-24584140	True	16	unassigned	10
16-24584409-24585610	True	16	optic_cup_early	0
16-24618108-24618535	True	16	muscle	9
16-24751089-24751784	True	16	neural	27
16-24754103-24754699	True	16	unassigned	9
16-24780994-24781627	True	16	unassigned	16
16-24799141-24800057	True	16	muscle	9
16-24801473-24801911	True	16	unassigned	25
16-24856412-24857382	True	16	unassigned	3
16-24862427-24863383	True	16	midbrain_hindbrain_boundary	3
16-24868481-24869828	True	16	heart_myocardium	20
16-24902477-24902676	True	16	tail_bud_late	1
16-24908960-24909747	True	16	unassigned	4
16-25150245-25150893	True	16	tail_bud_late	1
16-25155458-25156213	True	16	tail_bud_late	1
16-25200707-25201257	True	16	optic_cup_early	0
16-25216444-25217162	True	16	unassigned	8
16-25228662-25228913	True	16	hemangioblasts	8
16-25252363-25252562	True	16	unassigned	2
16-25257513-25257864	True	16	hemangioblasts	8
16-25260364-25260800	True	16	hemangioblasts	8
16-25442768-25443147	True	16	enteric_neurons	23
16-25495114-25495873	True	16	notochord	12
16-25511925-25512424	True	16	hematopoietic_vasculature	8
16-25515429-25515628	True	16	unassigned	17
16-25518281-25518494	True	16	tail_bud_late	11
16-25524179-25524395	True	16	unassigned	5
16-25567266-25568783	True	16	diff_neurons	3
16-25728145-25728823	True	16	optic_cup_early	0
16-25761150-25761678	True	16	optic_cup_early	0
16-25769630-25769985	True	16	unassigned	8
16-25800280-25800625	True	16	hematopoietic_vasculature	8
16-25844811-25845818	True	16	tail_bud_late	1
16-25849895-25850758	True	16	unassigned	18
16-25878682-25879221	True	16	unassigned	5
16-25896724-25897793	True	16	tail_bud_late	1
16-25901544-25902307	True	16	unassigned	5
16-25911673-25911976	True	16	unassigned	10
16-25918111-25918582	True	16	unassigned	30
16-25934754-25935279	True	16	tail_bud_late	1
16-25954610-25954950	True	16	unassigned	2
16-25962246-25962677	True	16	unassigned	13
16-25997883-25998131	True	16	unassigned	17
16-26017785-26018486	True	16	tail_bud_late	1
16-26121126-26121326	True	16	optic_cup_early	0
16-26129637-26130468	True	16	optic_cup_early	0
16-26171298-26171623	True	16	optic_cup_early	0
16-26216233-26216981	True	16	tail_bud_late	1
16-26247445-26247768	True	16	unassigned	4
16-26261835-26262243	True	16	unassigned	29
16-26400366-26400569	True	16	unassigned	5
16-26410317-26410905	True	16	tail_bud_late	1
16-26421109-26421395	True	16	unassigned	30
16-26422270-26422566	True	16	unassigned	13
16-26459079-26459600	True	16	unassigned	10
16-26474743-26475202	True	16	unassigned	10
16-26476912-26477343	True	16	unassigned	8
16-26477470-26478071	True	16	hemangioblasts	8
16-26482809-26483353	True	16	unassigned	2
16-26557029-26557406	True	16	unassigned	10
16-26570884-26571491	True	16	tail_bud_late	1
16-26587494-26588180	True	16	neural	27
16-26619500-26620175	True	16	unassigned	16
16-26621677-26621987	True	16	unassigned	6
16-26630582-26631435	True	16	optic_cup_early	0
16-26647994-26648998	True	16	unassigned	15
16-26654761-26655636	True	16	unassigned	8
16-26663911-26664476	True	16	unassigned	6
16-26665314-26665584	True	16	unassigned	28
16-26722678-26723485	True	16	optic_cup_early	0
16-26858938-26859509	True	16	hematopoietic_vasculature	8
16-26872789-26873862	True	16	tail_bud_late	1
16-26942785-26943078	True	16	unassigned	21
16-26961030-26962214	True	16	PSM	12
16-26980951-26981581	True	16	tail_bud_late	1
16-26989871-26990802	True	16	NMPs	12
16-26992377-26992644	True	16	unassigned	16
16-27009930-27010411	True	16	unassigned	12
16-27029073-27029639	True	16	PSM	12
16-27031943-27032363	True	16	unassigned	13
16-27034911-27035181	True	16	unassigned	8
16-27130711-27131512	True	16	unassigned	10
16-27139303-27139502	True	16	unassigned	21
16-27191229-27191608	True	16	tail_bud_late	1
16-27257591-27257790	True	16	unassigned	4
16-27412205-27412972	True	16	optic_cup_early	0
16-27493330-27494523	True	16	tail_bud_late	1
16-27589458-27590049	True	16	hemangioblasts	8
16-27611927-27612463	True	16	optic_cup_early	0
16-27633604-27633831	True	16	unassigned	7
16-27645114-27645362	True	16	unassigned	26
16-27681445-27682025	True	16	unassigned	16
16-27687598-27688130	True	16	unassigned	13
16-27690634-27690884	True	16	unassigned	25
16-27697337-27697912	True	16	optic_cup_early	0
16-27738647-27739218	True	16	tail_bud_late	1
16-27744101-27744452	True	16	unassigned	6
16-27807651-27808094	True	16	unassigned	18
16-27822221-27822610	True	16	unassigned	23
16-27865946-27866170	True	16	unassigned	17
16-27867694-27867997	True	16	unassigned	14
16-27875205-27875683	True	16	unassigned	28
16-27886570-27886798	True	16	unassigned	2
16-27887669-27887868	True	16	unassigned	5
16-27898886-27899407	True	16	unassigned	28
16-27913538-27914017	True	16	tail_bud_late	1
16-27914346-27914827	True	16	unassigned	5
16-27950929-27951128	True	16	unassigned	2
16-27957517-27958022	True	16	unassigned	4
16-27967436-27967855	True	16	unassigned	4
16-27984538-27985082	True	16	unassigned	9
16-28031918-28032455	True	16	unassigned	10
16-28061655-28062056	True	16	unassigned	2
16-28064470-28065073	True	16	unassigned	4
16-28109784-28110110	True	16	unassigned	5
16-28130438-28130860	True	16	unassigned	16
16-28145383-28145582	True	16	unassigned	19
16-28163284-28163558	True	16	tail_bud_late	11
16-28233679-28234576	True	16	enteric_neurons	23
16-28321422-28321721	True	16	unassigned	4
16-28394805-28395015	True	16	tail_bud_late	1
16-28436753-28437640	True	16	tail_bud_late	1
16-28476150-28476816	True	16	neural_crest	15
16-28492264-28492611	True	16	unassigned	4
16-28503455-28504519	True	16	tail_bud_late	12
16-28516240-28516682	True	16	unassigned	15
16-28558726-28559012	True	16	unassigned	7
16-28559893-28560227	True	16	unassigned	10
16-28609692-28610144	True	16	unassigned	4
16-28624086-28624586	True	16	notochord	12
16-28634882-28635661	True	16	unassigned	6
16-28639177-28639746	True	16	optic_cup_early	0
16-28691077-28691600	True	16	unassigned	8
16-28756534-28756854	True	16	unassigned	5
16-28774972-28775203	True	16	unassigned	16
16-28840653-28840857	True	16	unassigned	26
16-28925994-28926622	True	16	hindbrain	3
16-28936630-28936829	True	16	unassigned	13
16-28940819-28941487	True	16	optic_cup_early	0
