loc	cluster
chr12:42972960-42973635	11
chr12:42990038-42990838	27
chr12:42996782-42997017	16
chr12:43005466-43006088	1
chr12:43006427-43006834	1
chr12:43025605-43026283	25
chr12:43032430-43033216	18
chr12:43049235-43050026	14
chr12:43066191-43066662	12
chr12:43205885-43206282	18
chr12:43213616-43214089	4
chr12:43216589-43217641	11
chr12:43231244-43231503	5
chr12:43243711-43244292	1
chr12:43313036-43313984	0
chr12:43356268-43356490	5
chr12:43361831-43362860	3
chr12:43406195-43406724	0
chr12:43447296-43447938	22
chr12:43488655-43488854	5
chr12:43489037-43489410	14
chr12:43491244-43491526	16
chr12:43496269-43497187	1
chr12:43548909-43549489	5
chr12:43578821-43579101	15
chr12:43591162-43591454	12
chr12:43597222-43597638	16
chr12:43597856-43598451	1
chr12:43602443-43602645	35
chr12:43656309-43656726	19
chr12:43698293-43698955	0
chr12:43699028-43700675	1
chr12:43719363-43719617	16
chr12:43723798-43724365	4
chr12:43724866-43725384	0
chr12:43730359-43730879	13
chr12:43731611-43731894	23
chr12:43732710-43733057	25
chr12:43743541-43744069	12
chr12:43774499-43774862	0
chr12:43871604-43872542	10
chr12:43875964-43876783	1
chr12:43877161-43877445	1
chr12:43881049-43881746	12
chr12:43897367-43897796	5
chr12:43919464-43919687	35
chr12:43928079-43928349	26
chr12:43986701-43986945	35
chr12:43999147-43999450	23
chr12:44003897-44004257	5
chr12:44007871-44008160	7
chr12:44016105-44016857	5
chr12:44030650-44031377	28
chr12:44043526-44043845	19
chr12:44044289-44044801	31
chr12:44056243-44056818	15
chr12:44058294-44058748	24
chr12:44062093-44062692	2
chr12:44066282-44066567	23
chr12:44070492-44071042	15
chr12:44098635-44098960	12
chr12:44099130-44099382	4
chr12:44104258-44104550	23
chr12:44118839-44119430	15
chr12:44121755-44122259	5
chr12:44249833-44250032	4
chr12:44302292-44303448	13
chr12:44317345-44317603	2
chr12:44320856-44321112	13
chr12:44323360-44324112	0
chr12:44351097-44351307	18
chr12:44354957-44355975	1
chr12:44375867-44376512	14
chr12:44385168-44385837	1
chr12:44386178-44386401	5
chr12:44395878-44397389	7
chr12:44438438-44439536	1
chr12:44444258-44444724	22
chr12:44463527-44464060	1
chr12:44468715-44469182	2
chr12:44470001-44470877	0
chr12:44474562-44475385	0
chr12:44513261-44513630	5
chr12:44539792-44540756	3
chr12:44548183-44548436	16
chr12:44582386-44583215	0
chr12:44587966-44588757	19
chr12:44592459-44593332	1
chr12:44623890-44624638	2
chr12:44634538-44635456	1
chr12:44645734-44646080	31
chr12:44721768-44722175	4
chr12:44768055-44768490	1
chr12:44786275-44787326	0
chr12:44828399-44828852	1
chr12:44927591-44928959	17
chr12:44937351-44939583	17
chr12:44950086-44951601	8
chr12:44983545-44984130	17
chr12:45023277-45023722	22
chr12:45054846-45055254	2
chr12:45063962-45064915	1
chr12:45065144-45065963	1
chr12:45156611-45156955	11
chr12:45201888-45202589	1
chr12:45205240-45205453	10
chr12:45207895-45208127	0
chr12:45236234-45236587	0
chr12:45256240-45257121	1
chr12:45280913-45281417	1
chr12:45324656-45324866	16
chr12:45333593-45333977	8
chr12:45346315-45346525	15
chr12:45348517-45348864	26
chr12:45385603-45386589	0
chr12:45399279-45400204	1
chr12:45407706-45408391	32
chr12:45432550-45432845	16
chr12:45446096-45446394	18
chr12:45471370-45471848	2
chr12:45484263-45484550	26
chr12:45485450-45485990	2
chr12:45490977-45491196	25
chr12:45559427-45559947	27
chr12:45573587-45573905	24
chr12:45584802-45585408	4
chr12:45596559-45596784	0
chr12:45615288-45616000	0
chr12:45633289-45633729	0
chr12:45648703-45648925	29
chr12:45676860-45677767	1
chr12:45698996-45699802	20
chr12:45710964-45711800	20
chr12:45744919-45746091	3
chr12:45834307-45834787	0
chr12:45895716-45896015	4
chr12:45924432-45924631	13
chr12:45928210-45928436	25
chr12:45930023-45930293	5
chr12:45934079-45934398	25
chr12:45968853-45969578	0
chr12:45990420-45991573	1
chr12:46001832-46002422	2
chr12:46014402-46015186	19
chr12:46025229-46025481	24
chr12:46031573-46032131	0
chr12:46032446-46033257	0
chr12:46034311-46034919	2
chr12:46065789-46066313	19
chr12:46083259-46083617	2
chr12:46088664-46088971	2
chr12:46095919-46096118	18
chr12:46120808-46121161	2
chr12:46145910-46146235	25
chr12:46157979-46158809	23
chr12:46164508-46165032	18
chr12:46169352-46169774	13
chr12:46184402-46185065	29
chr12:46204746-46205363	13
chr12:46248827-46249512	27
chr12:46267899-46268413	5
chr12:46326071-46326443	5
chr12:46330517-46331032	5
chr12:46370526-46370856	10
chr12:46564387-46564628	1
chr12:46568657-46569082	23
chr12:46587113-46587429	1
chr12:46587537-46588090	1
chr12:46628298-46628674	5
chr12:46699996-46700271	1
chr12:46757583-46757974	2
chr12:46829847-46830264	7
chr12:46840966-46841248	0
chr12:46907406-46908535	0
chr12:47050198-47050397	2
chr12:47089774-47090205	15
chr12:47095626-47096370	1
chr12:47132201-47133117	0
chr12:47143849-47144513	1
chr12:47173812-47174102	2
chr12:47175233-47175610	22
chr12:47183789-47184339	37
chr12:47188880-47189145	2
chr12:47203110-47203334	25
chr12:47209545-47209747	0
chr12:47210252-47211003	13
chr12:47227666-47228339	22
chr12:47244566-47246331	1
chr12:47273260-47273541	2
chr12:47285689-47286534	9
chr12:47309288-47310343	0
chr12:47312638-47313475	34
chr12:47316074-47316597	5
chr12:47346786-47347580	4
chr12:47357403-47357692	16
chr12:47378504-47378781	35
chr12:47379272-47379958	1
chr12:47393597-47394068	32
chr12:47395832-47396113	18
chr12:47404862-47405236	19
chr12:47439586-47439860	0
chr12:47465158-47465404	37
chr12:47485310-47486308	0
chr12:47505458-47505808	24
chr12:47516667-47517132	8
chr12:47611145-47611966	0
chr12:47619683-47619911	29
chr12:47657541-47657889	24
chr12:47743557-47743781	10
chr12:47778712-47779600	19
chr12:47827473-47828833	1
chr12:47856870-47857377	18
chr12:47867830-47868131	19
chr12:47885687-47886415	14
chr12:47920357-47920561	26
chr12:47980965-47981469	5
chr12:48027488-48028085	13
chr12:48099575-48099942	4
chr12:48117048-48117898	2
chr12:48130570-48131016	0
chr12:48147309-48147582	24
chr12:48150252-48151249	9
chr12:48164438-48165187	7
chr12:48247845-48248523	10
chr12:48310045-48310685	0
chr12:48451687-48452056	19
chr12:48475812-48476206	1
chr12:48484689-48485582	3
chr12:48492578-48492951	19
chr12:48493258-48494835	0
chr12:48662919-48663744	0
chr12:48746851-48747057	2
chr12:48747446-48748268	1
chr12:48773442-48773765	5
chr12:48906262-48906996	1
chr12:48907468-48907843	1
chr12:48909290-48910161	1
chr12:48950053-48951191	1
chr12:48951873-48952174	2
chr12:49061926-49062382	22
chr12:49073891-49074482	9
chr12:49173858-49174090	16
chr13:53275-53541	16
chr13:63302-64107	4
chr13:84460-85052	1
chr13:151580-151888	5
chr13:191919-192543	1
chr13:349682-350359	17
chr13:388910-389884	1
chr13:528875-529688	0
chr13:568094-568482	1
chr13:603994-606107	3
chr13:611172-611903	3
chr13:630669-630978	8
chr13:637710-639017	3
chr13:662488-662769	1
chr13:742346-742874	5
chr13:792772-793242	5
chr13:807873-808708	1
chr13:816689-817402	11
chr13:886219-886576	1
chr13:893483-894010	25
chr13:949848-950936	0
chr13:965494-966097	7
chr13:991034-991338	0
chr13:1038647-1039434	0
chr13:1058154-1059122	14
chr13:1066826-1067398	15
chr13:1072556-1073102	10
chr13:1088593-1088934	15
chr13:1121558-1122488	0
chr13:1165229-1165943	10
chr13:1236009-1236970	3
chr13:1244011-1244553	3
chr13:1256410-1257443	3
chr13:1260235-1261048	3
chr13:1265290-1267054	3
chr13:1276399-1276786	3
chr13:1289217-1289963	1
chr13:1306917-1308461	3
chr13:1312398-1313074	3
chr13:1372400-1373202	5
chr13:1379215-1380279	1
chr13:1435671-1435890	0
chr13:1436043-1436736	11
chr13:1506189-1507043	7
chr13:1551433-1552629	0
chr13:1575171-1575462	10
chr13:1616001-1618517	3
chr13:1649478-1650055	1
chr13:1651600-1651933	37
chr13:1658927-1659736	3
chr13:1672763-1673462	33
chr13:1676636-1677259	0
chr13:1699019-1699416	26
chr13:1736579-1737373	0
chr13:1739736-1740387	8
chr13:1765440-1766039	1
chr13:1777930-1778911	4
chr13:1781326-1781764	20
chr13:1796026-1796684	8
chr13:1797397-1798549	8
chr13:1813417-1814328	11
chr13:1815452-1815896	10
chr13:1818258-1818909	14
chr13:1849784-1850205	4
chr13:1853585-1854713	2
chr13:1864106-1865121	1
chr13:1872283-1873435	3
chr13:1886979-1887822	0
chr13:1902131-1902398	16
chr13:1909985-1911173	17
chr13:1942450-1942879	14
chr13:1943000-1943446	1
chr13:1961380-1962759	3
chr13:1963825-1964818	0
chr13:1966668-1967216	17
chr13:1972705-1973433	25
chr13:1973671-1974231	25
chr13:2003791-2004227	14
chr13:2018625-2020350	1
chr13:2040786-2041038	0
chr13:2042123-2042601	31
chr13:2047659-2047858	5
chr13:2055000-2055539	12
chr13:2058144-2058398	24
chr13:2073008-2073758	34
chr13:2125545-2126392	4
chr13:2129679-2130295	27
chr13:2185510-2185802	2
chr13:2188761-2189929	20
chr13:2222131-2223316	1
chr13:2304590-2305462	0
chr13:2333330-2333952	11
chr13:2407414-2407925	7
chr13:2408277-2409205	0
chr13:2416051-2416400	2
chr13:2449671-2450598	0
chr13:2467134-2467536	0
chr13:2473087-2473597	1
chr13:2487004-2487518	4
chr13:2560465-2560761	13
chr13:2602955-2603330	30
chr13:2626027-2626316	2
chr13:2646920-2647159	13
chr13:2649134-2649825	1
chr13:2663959-2664250	27
chr13:2737186-2737458	18
chr13:2747411-2747717	18
chr13:2764611-2765070	4
chr13:2794158-2794975	8
chr13:2795280-2795605	22
chr13:2798052-2798849	26
chr13:2922717-2923156	0
chr13:2948268-2948626	4
chr13:2968657-2969431	1
chr13:2997324-2997623	19
chr13:3011492-3012246	14
chr13:3020802-3021459	1
chr13:3025293-3025737	2
chr13:3044043-3044953	17
chr13:3089291-3089888	17
chr13:3108926-3109763	9
chr13:3132639-3133044	9
chr13:3180761-3182055	3
chr13:3234916-3235281	0
chr13:3236145-3236382	19
chr13:3263009-3263549	1
chr13:3264039-3265185	1
chr13:3289384-3289638	4
chr13:3336832-3337696	1
chr13:3342655-3342963	27
chr13:3364277-3365058	7
chr13:3374125-3375054	1
chr13:3391844-3392949	1
chr13:3433819-3434153	15
chr13:3438941-3439170	16
chr13:3458044-3458311	22
chr13:3469927-3470431	4
chr13:3479011-3480131	0
chr13:3493018-3493290	15
chr13:3553594-3554847	3
chr13:3568823-3569372	0
chr13:3576339-3577079	1
chr13:3578699-3579994	3
chr13:3584359-3584742	13
chr13:3659739-3660794	3
chr13:3681517-3681859	1
chr13:3701434-3702376	0
chr13:3706728-3707466	0
chr13:3712954-3713503	0
chr13:3725116-3725806	8
chr13:3787528-3788894	3
chr13:3795146-3796015	0
chr13:3884316-3884760	0
chr13:3912484-3913422	9
chr13:3918671-3919717	1
chr13:3946635-3946914	19
chr13:4003340-4003655	2
chr13:4081750-4082618	12
chr13:4100512-4101574	8
chr13:4156715-4157386	14
chr13:4162631-4162954	26
chr13:4192649-4193060	17
chr13:4197756-4198572	17
chr13:4201332-4201531	29
chr13:4253278-4253477	8
chr13:4388821-4389094	7
chr13:4395690-4396527	21
chr13:4421205-4422013	8
chr13:4432983-4434003	8
chr13:4449563-4449863	0
chr13:4485568-4485949	1
chr13:4493750-4494788	1
chr13:4511870-4512223	9
chr13:4535771-4536639	14
chr13:4586759-4587095	15
chr13:4587593-4588088	13
chr13:4618732-4619534	11
chr13:4620015-4620624	9
chr13:4634476-4635358	7
chr13:4639507-4640120	14
chr13:4640419-4640774	1
chr13:4756548-4756785	10
chr13:4824887-4825422	1
chr13:4857146-4857840	11
chr13:4897000-4897245	22
chr13:4904586-4905199	11
chr13:4912360-4912683	16
chr13:4918191-4918860	7
chr13:4921032-4921458	7
chr13:4930319-4930802	21
chr13:5019238-5019776	7
chr13:5105917-5106584	1
chr13:5152445-5152739	18
chr13:5177056-5177756	11
chr13:5207493-5207717	0
chr13:5209075-5210937	7
chr13:5224290-5225446	3
chr13:5288983-5289844	3
chr13:5290536-5291666	3
chr13:5330052-5331822	17
chr13:5381355-5382122	0
chr13:5395314-5396005	3
chr13:5427018-5427618	3
chr13:5449554-5450040	3
chr13:5452675-5453802	3
chr13:5498977-5499771	3
chr13:5523108-5524613	3
chr13:5581901-5582672	8
chr13:5642187-5642754	20
chr13:5644371-5645342	20
chr13:5692712-5693094	1
chr13:5754305-5755132	0
chr13:5761765-5762811	3
chr13:5796262-5796468	1
chr13:5796500-5797171	1
chr13:5859265-5859703	1
chr13:5882074-5882375	8
chr13:5912905-5913325	0
chr13:5992534-5992801	4
chr13:6005506-6005877	1
chr13:6022362-6023286	3
chr13:6040742-6041680	3
chr13:6045761-6046344	0
chr13:6047553-6049082	3
chr13:6061110-6062046	3
chr13:6067632-6068917	3
chr13:6080627-6082106	3
chr13:6082737-6084609	3
chr13:6146286-6147136	0
chr13:6158100-6158503	8
chr13:6251164-6251480	1
chr13:6272209-6272900	1
chr13:6291319-6291658	19
chr13:6368497-6368785	23
chr13:6376900-6377217	25
chr13:6378630-6379413	13
chr13:6391421-6391620	4
chr13:6420798-6421228	22
chr13:6460199-6460462	23
chr13:6464816-6465391	2
chr13:6480698-6481141	23
chr13:6549263-6549492	7
chr13:6555609-6556708	1
chr13:6619529-6619894	5
chr13:6629915-6630459	13
chr13:6645449-6645648	29
chr13:6657640-6658649	0
chr13:6661529-6661899	5
chr13:6662396-6662648	35
chr13:6673140-6673362	22
chr13:6719083-6719865	8
chr13:6748002-6749112	3
chr13:6768280-6768488	13
chr13:6779888-6780115	24
chr13:6782005-6782413	14
chr13:6787185-6787490	4
chr13:6790977-6792333	0
chr13:6802697-6803124	10
chr13:6805731-6806220	1
chr13:6812040-6812350	24
chr13:6834044-6834610	33
chr13:6838394-6838989	1
chr13:6840167-6840741	1
chr13:6856746-6857264	1
chr13:6863599-6863902	29
chr13:6882202-6882824	12
chr13:6893968-6894302	5
chr13:6935624-6935946	13
chr13:6999069-6999834	2
chr13:7004749-7004979	4
chr13:7017906-7018203	10
chr13:7020021-7020493	28
chr13:7033232-7033800	1
chr13:7059194-7059526	2
chr13:7059974-7060218	2
chr13:7060279-7060683	2
chr13:7076367-7076566	18
chr13:7078827-7079832	1
chr13:7084786-7085540	5
chr13:7121820-7122965	0
chr13:7156812-7157366	1
chr13:7167073-7167783	0
chr13:7169276-7170193	0
chr13:7171079-7171282	19
chr13:7179114-7180159	1
chr13:7184333-7185305	11
chr13:7187235-7188279	0
chr13:7193640-7194172	1
chr13:7226395-7227090	0
chr13:7245423-7245807	0
chr13:7314801-7316189	0
chr13:7330060-7331664	0
chr13:7340318-7340787	2
chr13:7369140-7369567	28
chr13:7406127-7406326	16
chr13:7453343-7453998	9
chr13:7481809-7482235	15
chr13:7515193-7515413	4
chr13:7517695-7517979	2
chr13:7519882-7520357	12
chr13:7546544-7547230	1
chr13:7547257-7547926	0
chr13:7562414-7563348	19
chr13:7699465-7699679	19
chr13:7748625-7749095	14
chr13:7795123-7795927	5
chr13:7799419-7800534	14
chr13:7826724-7827493	31
chr13:7864386-7865047	11
chr13:7882238-7883021	11
chr13:7919705-7919911	8
chr13:7920460-7921421	8
chr13:7945056-7946825	17
chr13:7985843-7986690	17
chr13:8071643-8072064	32
chr13:8175961-8176496	0
chr13:8179476-8180019	7
chr13:8193719-8194314	1
chr13:8218320-8218737	25
chr13:8219316-8219984	14
chr13:8269835-8270437	1
chr13:8427244-8427640	14
chr13:8432650-8432855	1
chr13:8569703-8569913	30
chr13:8571522-8571791	30
chr13:8613163-8613979	0
chr13:8645962-8646622	4
chr13:8657275-8658747	1
chr13:8735374-8735970	0
chr13:8742729-8742973	5
chr13:8752626-8752825	38
chr13:8803076-8803331	26
chr13:8829886-8830201	19
chr13:8852743-8853386	1
chr13:8893238-8893762	1
chr13:8907827-8908057	13
chr13:8921580-8921993	5
chr13:8928799-8929379	4
chr13:8946792-8947281	4
chr13:8995989-8996233	15
chr13:9305654-9305874	14
chr13:9357906-9358146	4
chr13:9374403-9375074	1
chr13:9450732-9451240	10
chr13:9554208-9555058	9
chr13:9586808-9587505	17
chr13:9605035-9605326	22
chr13:9632584-9632903	34
chr13:9638422-9638905	0
chr13:9664757-9665000	15
chr13:9666539-9666898	5
chr13:9669914-9670122	13
chr13:9676160-9676908	14
chr13:9680779-9682550	0
chr13:9695181-9695881	2
chr13:9714064-9715448	27
chr13:9729469-9729867	22
chr13:9731949-9732148	16
chr13:9750927-9751527	1
chr13:9755342-9755699	5
chr13:9758661-9760106	8
chr13:9788267-9788674	5
chr13:9867541-9868958	1
chr13:9891982-9892195	12
chr13:9916802-9917069	10
chr13:9967974-9968887	17
chr13:9974084-9974785	11
chr13:9982109-9983046	17
chr13:9988982-9989364	0
chr13:10003949-10004584	11
chr13:10009437-10010643	17
chr13:10020541-10020991	11
chr13:10166331-10167977	17
chr13:10197856-10199265	17
chr13:10224777-10225580	1
chr13:10330503-10332669	20
chr13:10333904-10334487	1
chr13:10356495-10357412	3
chr13:10417537-10418103	1
chr13:10424590-10425491	1
chr13:10488571-10489212	8
chr13:10547085-10547581	2
chr13:10600222-10601912	3
chr13:10608474-10608973	20
chr13:10649543-10649852	33
chr13:10660017-10660542	10
chr13:10738570-10739029	1
chr13:10757096-10757457	2
chr13:10763034-10763577	20
chr13:10815625-10816391	0
chr13:10878371-10879116	19
chr13:10940348-10940678	10
chr13:10942013-10942660	0
chr13:10988914-10989197	7
chr13:11025987-11026289	20
chr13:11117205-11118118	1
chr13:11162082-11162634	11
chr13:11169211-11169737	1
chr13:11184061-11185058	11
chr13:11227822-11228162	24
chr13:11244467-11244730	15
chr13:11259267-11260096	3
chr13:11301218-11302861	3
chr13:11357923-11358136	5
chr13:11392047-11392259	4
chr13:11437502-11438574	3
chr13:11451713-11453151	3
chr13:11457478-11458092	11
chr13:11469486-11470451	11
chr13:11477897-11478904	3
chr13:11499991-11500660	0
chr13:11515751-11516708	0
chr13:11525935-11526692	11
chr13:11546632-11547560	1
chr13:11561630-11561948	0
chr13:11569222-11570296	1
chr13:11605016-11605409	14
chr13:11605649-11605848	5
chr13:11639877-11640135	12
chr13:11724345-11724657	2
chr13:11724674-11725407	19
chr13:11731986-11732185	13
chr13:11805748-11806066	10
chr13:11847615-11848214	1
chr13:11857380-11857998	1
chr13:11887001-11887623	0
chr13:11913315-11913514	16
chr13:11967090-11967755	7
chr13:12017530-12017739	0
chr13:12026110-12026888	1
chr13:12044713-12046511	3
chr13:12094517-12094923	1
chr13:12097953-12098633	11
chr13:12099377-12099996	22
chr13:12110479-12111309	1
chr13:12129611-12129833	4
chr13:12129965-12130274	21
chr13:12134438-12134647	15
chr13:12139854-12140053	19
chr13:12141862-12142354	34
chr13:12154276-12154586	21
chr13:12166295-12166568	16
chr13:12175047-12175791	5
chr13:12204828-12205053	24
chr13:12238974-12239380	24
chr13:12254680-12255106	25
chr13:12256268-12256753	18
chr13:12307355-12307747	2
chr13:12331620-12331838	2
chr13:12355835-12356786	1
chr13:12364188-12365102	0
chr13:12404055-12405786	8
chr13:12408253-12408665	8
chr13:12433755-12434803	8
chr13:12447585-12448011	2
chr13:12471128-12471670	7
chr13:12476651-12477126	7
chr13:12511143-12511521	2
chr13:12548396-12548646	12
chr13:12567777-12567995	26
chr13:12573341-12573560	16
chr13:12602657-12603091	7
chr13:12628358-12629201	0
chr13:12721784-12722737	7
chr13:12737523-12738048	21
chr13:12746102-12746400	13
chr13:12806633-12806904	13
chr13:12808596-12808800	12
chr13:12821890-12822543	1
chr13:12836630-12836988	4
chr13:12840429-12841007	0
chr13:12845780-12846622	0
chr13:12860186-12860792	38
chr13:12985756-12985955	26
chr13:13064414-13065158	3
chr13:13138274-13139516	3
chr13:13140036-13141241	3
chr13:13184670-13185155	11
chr13:13250234-13251694	3
chr13:13305912-13306525	0
chr13:13348574-13348911	4
chr13:13421646-13423329	3
chr13:13444127-13445126	25
chr13:13451223-13451512	0
chr13:13459214-13459602	1
chr13:13503799-13505785	3
chr13:13549296-13551192	3
chr13:13568593-13569157	5
chr13:13615435-13615792	1
chr13:13640901-13641105	2
chr13:13704742-13705485	1
chr13:13725936-13726153	13
chr13:13751957-13752156	10
